,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
3275,ins_645287350,M1,j_444613,1,Terminated,291669,291752,m_3279,1,1,20.0,67.0,0.04,0.04
3276,ins_619197459,M1,j_444613,1,Terminated,291678,291757,m_1781,1,1,21.0,65.0,0.03,0.04
3277,ins_409404290,M1,j_444613,1,Terminated,291669,291729,m_2328,1,1,25.0,71.0,0.03,0.04
3278,ins_13760094,M1,j_444613,1,Terminated,291670,291741,m_2698,1,1,25.0,56.0,0.04,0.04
3279,ins_751653738,M1,j_444613,1,Terminated,291669,291725,m_73,1,1,27.0,64.0,0.03,0.04
3280,ins_1167411377,M1,j_444613,1,Terminated,291669,291733,m_1785,1,1,25.0,83.0,0.04,0.04
3281,ins_468597023,M1,j_444613,1,Terminated,291673,291756,m_3486,1,1,18.0,76.0,0.04,0.04
3282,ins_1284778281,M1,j_444613,1,Terminated,291673,291771,m_2574,1,1,17.0,68.0,0.03,0.04
3283,ins_549688570,M1,j_444613,1,Terminated,291734,291810,m_844,1,1,21.0,66.0,0.04,0.04
3284,ins_1348442956,M1,j_444613,1,Terminated,291673,291741,m_2068,1,1,23.0,83.0,0.03,0.04
3285,ins_1331405502,M1,j_444613,1,Terminated,291669,291739,m_2635,1,1,23.0,67.0,0.03,0.04
3286,ins_1303121185,M1,j_444613,1,Terminated,291675,291776,m_3548,1,1,19.0,58.0,0.03,0.04
3287,ins_773709011,M1,j_444613,1,Terminated,291674,291739,m_2995,1,1,26.0,72.0,0.04,0.04
3288,ins_1062155620,M1,j_444613,1,Terminated,291667,291733,m_2945,1,1,24.0,74.0,0.04,0.04
3289,ins_855636607,M1,j_444613,1,Terminated,291667,291722,m_3879,1,1,27.0,66.0,0.03,0.04
3290,ins_727244671,M1,j_444613,1,Terminated,291673,291738,m_1071,1,1,24.0,89.0,0.04,0.04
3291,ins_56583954,M1,j_444613,1,Terminated,291691,291757,m_303,1,1,25.0,90.0,0.03,0.04
3292,ins_83629640,M1,j_444613,1,Terminated,291673,291755,m_2321,1,1,20.0,50.0,0.03,0.04
3293,ins_1264361212,M1,j_444613,1,Terminated,291677,291767,m_947,1,1,21.0,50.0,0.04,0.04
3294,ins_803058959,M1,j_444613,1,Terminated,291669,291732,m_3392,1,1,23.0,100.0,0.04,0.04
3295,ins_191336710,M1,j_444613,1,Terminated,291670,291725,m_2234,1,1,25.0,73.0,0.03,0.04
3296,ins_990702506,M1,j_444613,1,Terminated,291675,291753,m_3470,1,1,20.0,68.0,0.03,0.04
3297,ins_609262626,M1,j_444613,1,Terminated,291674,291739,m_3378,1,1,23.0,79.0,0.04,0.04
3298,ins_701721946,M1,j_444613,1,Terminated,291673,291724,m_3900,1,1,25.0,133.0,0.04,0.04
3299,ins_19044533,M1,j_444613,1,Terminated,291674,291739,m_828,1,1,21.0,88.0,0.03,0.04
3300,ins_1250640146,M1,j_444613,1,Terminated,291674,291778,m_1772,1,1,19.0,57.0,0.04,0.04
3301,ins_134761992,M1,j_444613,1,Terminated,291674,291739,m_789,1,1,23.0,78.0,0.04,0.04
3302,ins_586989743,M1,j_444613,1,Terminated,291697,291758,m_3460,1,1,24.0,59.0,0.03,0.04
3303,ins_155693656,M1,j_444613,1,Terminated,291673,291762,m_3234,1,1,20.0,53.0,0.04,0.04
3304,ins_1141571742,M1,j_444613,1,Terminated,291670,291733,m_1459,1,1,22.0,76.0,0.03,0.04
3305,ins_307000193,M1,j_444613,1,Terminated,291675,291758,m_1465,1,1,21.0,61.0,0.04,0.04
3306,ins_1145206830,M1,j_444613,1,Terminated,291674,291751,m_3703,1,1,23.0,68.0,0.04,0.04
3307,ins_796618661,M1,j_444613,1,Terminated,291675,291736,m_1372,1,1,24.0,57.0,0.03,0.04
