,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
202,ins_1335919957,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306214,m_376,1,1,91.0,107.0,0.08,0.09
203,ins_560030586,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306063,m_3441,1,1,102.0,110.0,0.08,0.09
204,ins_214818783,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306254,m_3617,1,1,97.0,106.0,0.08,0.09
205,ins_132586610,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306189,m_407,1,1,102.0,110.0,0.08,0.09
206,ins_1091869036,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306183,m_2595,1,1,101.0,109.0,0.08,0.09
207,ins_1335912924,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306149,m_1613,1,1,94.0,106.0,0.08,0.09
208,ins_1320262757,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306273,m_3752,1,1,97.0,105.0,0.08,0.09
209,ins_575603187,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306189,m_2844,1,1,101.0,110.0,0.08,0.09
210,ins_51227404,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306237,m_3744,1,1,97.0,109.0,0.08,0.09
211,ins_51227770,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306422,m_519,1,1,90.0,106.0,0.08,0.09
212,ins_685208908,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306374,m_1057,1,1,91.0,109.0,0.08,0.09
213,ins_1010524758,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306140,m_3897,1,1,96.0,108.0,0.08,0.09
214,ins_51227326,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306234,m_3961,1,1,99.0,110.0,0.08,0.09
215,ins_295288857,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306388,m_2252,1,1,90.0,102.0,0.08,0.09
216,ins_750887411,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306400,m_303,1,1,90.0,106.0,0.08,0.09
217,ins_560029739,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306239,m_1400,1,1,90.0,110.0,0.09,0.09
218,ins_560030157,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306326,m_1247,1,1,86.0,103.0,0.08,0.09
219,ins_1173250080,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306206,m_3829,1,1,99.0,109.0,0.08,0.09
220,ins_132585934,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306284,m_3236,1,1,94.0,106.0,0.08,0.09
221,ins_1347675301,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306335,m_2862,1,1,92.0,108.0,0.08,0.09
222,ins_1010525304,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306038,m_2552,1,1,102.0,109.0,0.08,0.09
223,ins_1010517929,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306120,m_1775,1,1,96.0,106.0,0.08,0.09
224,ins_641404349,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306184,m_141,1,1,95.0,109.0,0.08,0.09
225,ins_641404430,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306042,m_1607,1,1,102.0,109.0,0.08,0.09
226,ins_641404180,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306129,m_1997,1,1,96.0,110.0,0.09,0.09
227,ins_132586693,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306407,m_2128,1,1,87.0,102.0,0.08,0.09
228,ins_132585724,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306178,m_1479,1,1,99.0,108.0,0.08,0.09
229,ins_929202988,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306450,m_3526,1,1,72.0,102.0,0.08,0.09
230,ins_750887120,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306310,m_3510,1,1,93.0,107.0,0.08,0.09
231,ins_1308937346,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306156,m_2160,1,1,95.0,109.0,0.08,0.09
232,ins_1335912402,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306070,m_3278,1,1,100.0,108.0,0.08,0.09
233,ins_213943853,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306202,m_4012,1,1,100.0,109.0,0.08,0.09
234,ins_575603750,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306340,m_2293,1,1,92.0,105.0,0.08,0.09
235,ins_295288380,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306186,m_2550,1,1,101.0,109.0,0.08,0.09
236,ins_214753319,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306198,m_1713,1,1,102.0,110.0,0.08,0.09
237,ins_1308937153,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306444,m_3294,1,1,79.0,107.0,0.08,0.09
238,ins_929202906,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306092,m_1985,1,1,101.0,110.0,0.08,0.09
239,ins_1091869574,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306066,m_169,1,1,102.0,110.0,0.09,0.09
240,ins_1091869402,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306568,m_3918,1,1,72.0,97.0,0.08,0.09
241,ins_376638514,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306564,m_1308,1,1,82.0,109.0,0.08,0.09
242,ins_213943237,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306562,m_2933,1,1,81.0,109.0,0.08,0.09
243,ins_1347675552,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306325,m_2052,1,1,94.0,108.0,0.08,0.09
244,ins_1308937242,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306204,m_2125,1,1,93.0,107.0,0.09,0.09
245,ins_295288540,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306218,m_2199,1,1,97.0,107.0,0.08,0.09
246,ins_51227483,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306187,m_2945,1,1,102.0,125.0,0.08,0.09
247,ins_1335912150,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306321,m_1897,1,1,76.0,106.0,0.08,0.09
248,ins_641404263,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306289,m_3244,1,1,88.0,103.0,0.08,0.09
249,ins_1173249760,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306393,m_216,1,1,88.0,105.0,0.08,0.09
250,ins_1347675469,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306202,m_1157,1,1,103.0,110.0,0.08,0.09
251,ins_1010525149,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306267,m_2523,1,1,87.0,105.0,0.08,0.09
252,ins_213944172,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306187,m_1422,1,1,102.0,109.0,0.08,0.09
253,ins_641404686,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306219,m_3550,1,1,90.0,104.0,0.09,0.09
254,ins_730831371,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305305,306049,m_3425,1,1,103.0,109.0,0.08,0.09
255,ins_295288696,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306215,m_168,1,1,99.0,108.0,0.08,0.09
256,ins_1091869315,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306349,m_2198,1,1,93.0,103.0,0.08,0.09
257,ins_929202564,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306231,m_2224,1,1,91.0,106.0,0.08,0.09
258,ins_575603343,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306145,m_842,1,1,102.0,109.0,0.08,0.09
259,ins_1335919874,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306107,m_1955,1,1,96.0,109.0,0.08,0.09
260,ins_1308937531,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306069,m_597,1,1,102.0,110.0,0.08,0.09
261,ins_1173249674,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305389,309069,m_813,1,1,109.0,131.0,0.08,0.09
262,ins_376638597,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306375,m_3102,1,1,89.0,108.0,0.08,0.09
263,ins_929202748,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306148,m_2272,1,1,95.0,106.0,0.08,0.09
264,ins_295288297,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306303,m_1431,1,1,94.0,108.0,0.08,0.09
265,ins_1347676666,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306424,m_2179,1,1,89.0,108.0,0.08,0.09
266,ins_1173249596,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306527,m_2813,1,1,82.0,107.0,0.09,0.09
267,ins_641404594,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306239,m_1455,1,1,85.0,109.0,0.08,0.09
268,ins_51309166,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306210,m_2587,1,1,102.0,109.0,0.08,0.09
269,ins_1010518018,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306292,m_2454,1,1,89.0,109.0,0.09,0.09
270,ins_1308936620,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306226,m_3903,1,1,89.0,103.0,0.08,0.09
271,ins_376638835,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306167,m_3134,1,1,102.0,109.0,0.08,0.09
272,ins_376639002,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306265,m_1051,1,1,97.0,108.0,0.08,0.09
273,ins_213944325,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306195,m_3522,1,1,102.0,110.0,0.08,0.09
274,ins_750887187,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306242,m_1232,1,1,98.0,107.0,0.08,0.09
275,ins_1320263079,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306635,m_2804,1,1,77.0,107.0,0.08,0.09
276,ins_575603022,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_586656,10,Terminated,305387,306194,m_707,1,1,102.0,110.0,0.08,0.09
